"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LVA","HHDEBT","TOT","PC_NDI","A","1999",7.892816,
"LVA","HHDEBT","TOT","PC_NDI","A","2000",12.22064,
"LVA","HHDEBT","TOT","PC_NDI","A","2001",13.65791,
"LVA","HHDEBT","TOT","PC_NDI","A","2002",18.41615,
"LVA","HHDEBT","TOT","PC_NDI","A","2003",24.03706,
"LVA","HHDEBT","TOT","PC_NDI","A","2004",36.89003,
"LVA","HHDEBT","TOT","PC_NDI","A","2005",55.07725,
"LVA","HHDEBT","TOT","PC_NDI","A","2006",75.19666,
"LVA","HHDEBT","TOT","PC_NDI","A","2007",86.55947,
"LVA","HHDEBT","TOT","PC_NDI","A","2008",77.81568,
"LVA","HHDEBT","TOT","PC_NDI","A","2009",85.87035,
"LVA","HHDEBT","TOT","PC_NDI","A","2010",88.94896,
"LVA","HHDEBT","TOT","PC_NDI","A","2011",84.8783,
"LVA","HHDEBT","TOT","PC_NDI","A","2012",71.13419,
"LVA","HHDEBT","TOT","PC_NDI","A","2013",64.00764,
"LVA","HHDEBT","TOT","PC_NDI","A","2014",56.21715,
"LVA","HHDEBT","TOT","PC_NDI","A","2015",50.89262,
"LVA","HHDEBT","TOT","PC_NDI","A","2016",49.4337,
"ISL","HHDEBT","TOT","PC_NDI","A","2003",215.8801,
"ISL","HHDEBT","TOT","PC_NDI","A","2014",226.4731,
"BRA","HHDEBT","TOT","PC_NDI","A","2010",43.02538,
"BRA","HHDEBT","TOT","PC_NDI","A","2011",48.50394,
"BRA","HHDEBT","TOT","PC_NDI","A","2012",53.25286,
"BRA","HHDEBT","TOT","PC_NDI","A","2013",56.3998,
"BRA","HHDEBT","TOT","PC_NDI","A","2014",55.49426,
"LTU","HHDEBT","TOT","PC_NDI","A","1995",5.371507,
"LTU","HHDEBT","TOT","PC_NDI","A","1996",4.442083,
"LTU","HHDEBT","TOT","PC_NDI","A","1997",3.834538,
"LTU","HHDEBT","TOT","PC_NDI","A","1998",2.711471,
"LTU","HHDEBT","TOT","PC_NDI","A","1999",3.488913,
"LTU","HHDEBT","TOT","PC_NDI","A","2000",3.014884,
"LTU","HHDEBT","TOT","PC_NDI","A","2001",3.627599,
"LTU","HHDEBT","TOT","PC_NDI","A","2002",5.390364,
"LTU","HHDEBT","TOT","PC_NDI","A","2003",13.04675,
"LTU","HHDEBT","TOT","PC_NDI","A","2004",18.76037,
"LTU","HHDEBT","TOT","PC_NDI","A","2005",26.42979,
"LTU","HHDEBT","TOT","PC_NDI","A","2006",41.52356,
"LTU","HHDEBT","TOT","PC_NDI","A","2007",57.35426,
"LTU","HHDEBT","TOT","PC_NDI","A","2008",57.97773,
"LTU","HHDEBT","TOT","PC_NDI","A","2009",56.8583,
"LTU","HHDEBT","TOT","PC_NDI","A","2010",56.0843,
"LTU","HHDEBT","TOT","PC_NDI","A","2011",50.05329,
"LTU","HHDEBT","TOT","PC_NDI","A","2012",46.99022,
"LTU","HHDEBT","TOT","PC_NDI","A","2013",44.14254,
"LTU","HHDEBT","TOT","PC_NDI","A","2014",45.21,
"LTU","HHDEBT","TOT","PC_NDI","A","2015",48.85048,
"LTU","HHDEBT","TOT","PC_NDI","A","2016",47.47757,
"RUS","HHDEBT","TOT","PC_NDI","A","2011",22.74995,
"RUS","HHDEBT","TOT","PC_NDI","A","2012",26.74683,
"RUS","HHDEBT","TOT","PC_NDI","A","2013",30.43159,
"RUS","HHDEBT","TOT","PC_NDI","A","2014",30.66702,
"RUS","HHDEBT","TOT","PC_NDI","A","2015",29.21936,
